time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1669019976.60936952,0.00353160,0.00022977,0.00000350,7871.00000000,0.00358802,0.000000,0.000000
1669019976.64200950,0.00353094,0.00019908,0.00000311,7873.00000000,0.00289004,0.000000,0.000000
1669019976.67560959,0.00353014,0.00016665,0.00000371,7870.00000000,0.00275418,0.000000,0.000000
1669019976.70824957,0.00353246,0.00034194,0.00000562,7871.00000000,0.00578844,0.000000,0.000000
1669019976.74280953,0.00353069,0.00011224,0.00000195,7877.00000000,0.00181164,0.000000,0.000000
1669019976.77544951,0.00352912,0.00012922,0.00000200,7884.00000000,0.00198942,0.000000,0.000000
1669019976.80808949,0.00352854,0.00019215,0.00000267,7893.00000000,0.00296083,0.000000,0.000000
1669019976.84264970,0.00352855,0.00021863,0.00000406,7901.00000000,0.00354291,0.000000,0.000000
1669019976.87528968,0.00352926,0.00021014,0.00000488,7902.00000000,0.00421876,0.000000,0.000000
1669019976.90888953,0.00353082,0.00030356,0.00000521,7906.00000000,0.00506969,0.000000,0.000000
1669019976.94152951,0.00352982,0.00015982,0.00000251,7915.00000000,0.00253979,0.000000,0.000000
1669019976.97608972,0.00352809,0.00011791,0.00000210,7901.00000000,0.00183253,0.000000,0.000000
1669019977.00872970,0.00352754,0.00023013,0.00000219,7905.00000000,0.00298594,0.000000,0.000000
1669019977.04232955,0.00352670,0.00014594,0.00000371,7887.00000000,0.00270205,0.000000,0.000000
1669019977.07496953,0.00353154,0.00032389,0.00000718,7887.00000000,0.00829913,0.000000,0.000000
1669019977.10953975,0.00353121,0.00017930,0.00000316,7894.00000000,0.00321001,0.000000,0.000000
1669019977.14217973,0.00353145,0.00020627,0.00000368,7898.00000000,0.00376404,0.000000,0.000000
1669019977.17481995,0.00353146,0.00019498,0.00000479,7899.00000000,0.00354040,0.000000,0.000000
1669019977.20937991,0.00353339,0.00030562,0.00000488,7904.00000000,0.00544197,0.000000,0.000000
1669019977.24201989,0.00353179,0.00015728,0.00000204,7907.00000000,0.00194869,0.000000,0.000000
1669019977.27561975,0.00353160,0.00025546,0.00000345,7871.00000000,0.00334003,0.000000,0.000000
1669019977.30825973,0.00353311,0.00033228,0.00000388,7875.00000000,0.00503930,0.000000,0.000000
1669019977.34281993,0.00353277,0.00016351,0.00000414,7870.00000000,0.00318758,0.000000,0.000000
1669019977.37545991,0.00353581,0.00031865,0.00000691,7877.00000000,0.00656343,0.000000,0.000000
1669019977.40809989,0.00353603,0.00021670,0.00000409,7879.00000000,0.00376007,0.000000,0.000000
1669019977.44265985,0.00353458,0.00013392,0.00000193,7886.00000000,0.00208493,0.000000,0.000000
1669019977.47529984,0.00353274,0.00011391,0.00000200,7890.00000000,0.00169659,0.000000,0.000000
1669019977.50889993,0.00353762,0.00043516,0.00000628,7901.00000000,0.00841815,0.000000,0.000000
1669019977.54153991,0.00353572,0.00009471,0.00000211,7912.00000000,0.00163395,0.000000,0.000000
1669019977.57609987,0.00353828,0.00035577,0.00000536,7914.00000000,0.00610091,0.000000,0.000000
1669019977.60873985,0.00353897,0.00026092,0.00000413,7923.00000000,0.00422291,0.000000,0.000000
1669019977.64233994,0.00353901,0.00036193,0.00000377,7914.00000000,0.00358817,0.000000,0.000000
1669019977.67497993,0.00353796,0.00016395,0.00000313,7919.00000000,0.00248239,0.000000,0.000000
1669019977.70953989,0.00353716,0.00020699,0.00000231,7926.00000000,0.00272695,0.000000,0.000000
1669019977.74217987,0.00353636,0.00016502,0.00000304,7933.00000000,0.00273341,0.000000,0.000000
1669019977.77481985,0.00354043,0.00065661,0.00000885,7937.00000000,0.00764085,0.000000,0.000000
1669019977.80937982,0.00354267,0.00027563,0.00000459,7944.00000000,0.00580326,0.000000,0.000000
1669019977.84201980,0.00354229,0.00016841,0.00000486,7952.00000000,0.00315560,0.000000,0.000000
1669019977.87561989,0.00354255,0.00019165,0.00000366,7954.00000000,0.00380687,0.000000,0.000000
1669019977.90825987,0.00354077,0.00011764,0.00000199,7960.00000000,0.00173562,0.000000,0.000000
1669019977.94281983,0.00353987,0.00015562,0.00000239,7960.00000000,0.00262847,0.000000,0.000000
1669019977.97545981,0.00353965,0.00025092,0.00000371,7965.00000000,0.00332360,0.000000,0.000000
1669019978.00809979,0.00353936,0.00021379,0.00000312,7945.00000000,0.00324400,0.000000,0.000000
1669019978.04265976,0.00353928,0.00020152,0.00000460,7949.00000000,0.00345843,0.000000,0.000000
1669019978.07529974,0.00353848,0.00014452,0.00000285,7950.00000000,0.00272475,0.000000,0.000000
1669019978.10886431,0.00353977,0.00027302,0.00000519,7955.00000000,0.00484720,0.000000,0.000000
1669019978.14150429,0.00353880,0.00010693,0.00000276,7962.00000000,0.00255221,0.000000,0.000000
1669019978.17606425,0.00353730,0.00012571,0.00000207,7967.00000000,0.00201658,0.000000,0.000000
1669019978.20870423,0.00353808,0.00032553,0.00000492,7973.00000000,0.00432748,0.000000,0.000000
1669019978.24230433,0.00353783,0.00018808,0.00000345,7978.00000000,0.00327929,0.000000,0.000000
1669019978.27494431,0.00353734,0.00017800,0.00000375,7982.00000000,0.00304261,0.000000,0.000000
1669019978.30950427,0.00354141,0.00034532,0.00000731,7988.00000000,0.00770040,0.000000,0.000000
1669019978.34214425,0.00353985,0.00010550,0.00000298,7992.00000000,0.00194974,0.000000,0.000000
1669019978.37478423,0.00353933,0.00016525,0.00000358,7996.00000000,0.00300686,0.000000,0.000000
1669019978.40934420,0.00353745,0.00010061,0.00000215,8002.00000000,0.00160296,0.000000,0.000000
1669019978.44198418,0.00353712,0.00018113,0.00000403,8004.00000000,0.00319441,0.000000,0.000000
1669019978.47558427,0.00353598,0.00015508,0.00000340,8009.00000000,0.00237378,0.000000,0.000000
1669019978.50822425,0.00353516,0.00014545,0.00000432,8004.00000000,0.00269159,0.000000,0.000000
1669019978.54278421,0.00353495,0.00023162,0.00000589,8008.00000000,0.00331257,0.000000,0.000000
1669019978.57542419,0.00353315,0.00006961,0.00000291,8009.00000000,0.00167525,0.000000,0.000000
1669019978.60902429,0.00353238,0.00017040,0.00000375,8011.00000000,0.00274607,0.000000,0.000000
1669019978.64166427,0.00352995,0.00005789,0.00000200,8012.00000000,0.00101417,0.000000,0.000000
1669019978.67622423,0.00352880,0.00012970,0.00000330,8012.00000000,0.00233800,0.000000,0.000000
1669019978.70886421,0.00353023,0.00042254,0.00000956,8019.00000000,0.00501207,0.000000,0.000000
1669019978.74150419,0.00352994,0.00030615,0.00000581,8024.00000000,0.00323216,0.000000,0.000000
1669019978.77606416,0.00352821,0.00012749,0.00000360,8030.00000000,0.00173088,0.000000,0.000000
1669019978.80870414,0.00352648,0.00009508,0.00000267,8034.00000000,0.00173543,0.000000,0.000000
1669019978.84230423,0.00352421,0.00010903,0.00000285,8039.00000000,0.00116621,0.000000,0.000000
1669019978.87494421,0.00352206,0.00009987,0.00000191,8026.00000000,0.00128458,0.000000,0.000000
1669019978.90950418,0.00351992,0.00007863,0.00000275,7979.00000000,0.00129171,0.000000,0.000000
1669019978.94214416,0.00351853,0.00012464,0.00000324,7983.00000000,0.00206869,0.000000,0.000000
1669019978.97478437,0.00351612,0.00007082,0.00000193,7995.00000000,0.00100520,0.000000,0.000000
1669019979.00934434,0.00351411,0.00009256,0.00000209,7998.00000000,0.00141424,0.000000,0.000000
1669019979.04198432,0.00351303,0.00019774,0.00000428,8002.00000000,0.00238215,0.000000,0.000000
1669019979.07558417,0.00351074,0.00007699,0.00000195,7997.00000000,0.00111883,0.000000,0.000000
1669019979.10821724,0.00351035,0.00023196,0.00000305,7998.00000000,0.00310221,0.000000,0.000000
1669019979.14277744,0.00351146,0.00036892,0.00000643,8013.00000000,0.00467425,0.000000,0.000000
1669019979.17541742,0.00351038,0.00016624,0.00000339,8018.00000000,0.00236988,0.000000,0.000000
1669019979.20901728,0.00350862,0.00011918,0.00000227,8032.00000000,0.00166716,0.000000,0.000000
1669019979.24165726,0.00350750,0.00015415,0.00000221,8042.00000000,0.00233238,0.000000,0.000000
1669019979.27621746,0.00350665,0.00014791,0.00000393,8039.00000000,0.00261277,0.000000,0.000000
1669019979.30885744,0.00350638,0.00024531,0.00000293,8047.00000000,0.00321336,0.000000,0.000000
1669019979.34149742,0.00350510,0.00017028,0.00000251,8045.00000000,0.00216103,0.000000,0.000000
1669019979.37605739,0.00350655,0.00032859,0.00000646,8059.00000000,0.00503104,0.000000,0.000000
1669019979.40869737,0.00350704,0.00026142,0.00000445,8057.00000000,0.00403131,0.000000,0.000000
1669019979.44229746,0.00350894,0.00034888,0.00000642,8079.00000000,0.00551557,0.000000,0.000000
1669019979.47493744,0.00350738,0.00013512,0.00000232,8069.00000000,0.00185768,0.000000,0.000000
1669019979.50949740,0.00350583,0.00015508,0.00000208,8068.00000000,0.00186063,0.000000,0.000000
1669019979.54213738,0.00350512,0.00022045,0.00000263,8069.00000000,0.00275057,0.000000,0.000000
1669019979.57477736,0.00350574,0.00017719,0.00000392,8097.00000000,0.00416305,0.000000,0.000000
1669019979.60933733,0.00350512,0.00024687,0.00000229,8087.00000000,0.00285631,0.000000,0.000000
1669019979.64197731,0.00350335,0.00015228,0.00000226,8094.00000000,0.00161827,0.000000,0.000000
1669019979.67557740,0.00350236,0.00020505,0.00000226,8102.00000000,0.00244936,0.000000,0.000000
1669019979.70821738,0.00350190,0.00025623,0.00000355,8092.00000000,0.00301188,0.000000,0.000000
1669019979.74277735,0.00350053,0.00017380,0.00000198,8113.00000000,0.00203963,0.000000,0.000000
1669019979.77541733,0.00349918,0.00017104,0.00000218,8117.00000000,0.00206310,0.000000,0.000000
1669019979.80901742,0.00350050,0.00037255,0.00000438,8108.00000000,0.00490400,0.000000,0.000000
1669019979.84165740,0.00350040,0.00023334,0.00000387,8115.00000000,0.00339101,0.000000,0.000000
1669019979.87621737,0.00349950,0.00017573,0.00000276,8134.00000000,0.00253791,0.000000,0.000000
1669019979.90885735,0.00350233,0.00034016,0.00000587,8145.00000000,0.00654054,0.000000,0.000000
1669019979.94149733,0.00350289,0.00035235,0.00000485,8146.00000000,0.00410279,0.000000,0.000000
1669019979.97605729,0.00350181,0.00017230,0.00000226,8088.00000000,0.00234022,0.000000,0.000000
1669019980.00869727,0.00350035,0.00013439,0.00000226,8112.00000000,0.00192585,0.000000,0.000000
1669019980.04229736,0.00350391,0.00051283,0.00000618,8126.00000000,0.00734040,0.000000,0.000000
1669019980.07493734,0.00350229,0.00011398,0.00000214,8119.00000000,0.00175393,0.000000,0.000000
1669019980.10948396,0.00350725,0.00058946,0.00000696,8119.00000000,0.00885348,0.000000,0.000000
1669019980.14212394,0.00350602,0.00024263,0.00000245,8112.00000000,0.00217353,0.000000,0.000000
1669019980.17476392,0.00350657,0.00038761,0.00000339,8122.00000000,0.00409987,0.000000,0.000000
1669019980.20932412,0.00350503,0.00013546,0.00000226,8118.00000000,0.00184258,0.000000,0.000000
1669019980.24196410,0.00350364,0.00016758,0.00000205,8129.00000000,0.00200437,0.000000,0.000000
1669019980.27556396,0.00350220,0.00015132,0.00000223,8132.00000000,0.00194174,0.000000,0.000000
1669019980.30820394,0.00350134,0.00015162,0.00000213,8139.00000000,0.00256577,0.000000,0.000000
1669019980.34276414,0.00350231,0.00031029,0.00000507,8155.00000000,0.00456360,0.000000,0.000000
1669019980.37540412,0.00350209,0.00024358,0.00000419,8165.00000000,0.00326324,0.000000,0.000000
1669019980.40900397,0.00350231,0.00025863,0.00000294,8153.00000000,0.00373413,0.000000,0.000000
1669019980.44164395,0.00350264,0.00028371,0.00000430,8179.00000000,0.00386298,0.000000,0.000000
1669019980.47620392,0.00350132,0.00015361,0.00000206,8194.00000000,0.00207137,0.000000,0.000000
1669019980.50884414,0.00350147,0.00024525,0.00000438,8203.00000000,0.00365869,0.000000,0.000000
1669019980.54148412,0.00350137,0.00024941,0.00000338,8212.00000000,0.00339237,0.000000,0.000000
1669019980.57604408,0.00350181,0.00029075,0.00000468,8236.00000000,0.00398281,0.000000,0.000000
1669019980.60868406,0.00350089,0.00016759,0.00000240,8246.00000000,0.00249367,0.000000,0.000000
1669019980.64228392,0.00350375,0.00054035,0.00000726,8264.00000000,0.00663029,0.000000,0.000000
1669019980.67492414,0.00350287,0.00017319,0.00000294,8268.00000000,0.00254703,0.000000,0.000000
1669019980.70948410,0.00350159,0.00015625,0.00000222,8258.00000000,0.00209066,0.000000,0.000000
1669019980.74212408,0.00350208,0.00026660,0.00000433,8272.00000000,0.00404717,0.000000,0.000000
1669019980.77476406,0.00350283,0.00029143,0.00000457,8278.00000000,0.00432076,0.000000,0.000000
1669019980.80932403,0.00350129,0.00012882,0.00000222,8284.00000000,0.00181294,0.000000,0.000000
1669019980.84196401,0.00350388,0.00040814,0.00000576,8297.00000000,0.00635388,0.000000,0.000000
1669019980.87556410,0.00350224,0.00012903,0.00000203,8308.00000000,0.00169333,0.000000,0.000000
1669019980.90820408,0.00350199,0.00025602,0.00000259,8301.00000000,0.00322724,0.000000,0.000000
1669019980.94276404,0.00350069,0.00014520,0.00000232,8247.00000000,0.00206757,0.000000,0.000000
1669019980.97540402,0.00350320,0.00045987,0.00000565,8252.00000000,0.00627130,0.000000,0.000000
1669019981.00900412,0.00350170,0.00013734,0.00000226,8267.00000000,0.00185080,0.000000,0.000000
1669019981.04164410,0.00350821,0.00095493,0.00001007,8279.00000000,0.01069575,0.000000,0.000000
1669019981.07620406,0.00350755,0.00016730,0.00000300,8265.00000000,0.00277997,0.000000,0.000000
1669019981.10885739,0.00350683,0.00017634,0.00000323,8272.00000000,0.00270944,0.000000,0.000000
1669019981.14149737,0.00350693,0.00029679,0.00000299,8288.00000000,0.00361331,0.000000,0.000000
1669019981.17605734,0.00350607,0.00016692,0.00000284,8304.00000000,0.00255948,0.000000,0.000000
1669019981.20869732,0.00350543,0.00022121,0.00000243,8313.00000000,0.00279211,0.000000,0.000000
1669019981.24229741,0.00350436,0.00020157,0.00000229,8298.00000000,0.00231658,0.000000,0.000000
1669019981.27493739,0.00350296,0.00012817,0.00000221,8288.00000000,0.00194283,0.000000,0.000000
1669019981.30949736,0.00350179,0.00025746,0.00000242,8296.00000000,0.00219646,0.000000,0.000000
1669019981.34213734,0.00350248,0.00035355,0.00000353,8300.00000000,0.00427502,0.000000,0.000000
1669019981.37477732,0.00350161,0.00018647,0.00000277,8287.00000000,0.00253525,0.000000,0.000000
1669019981.40933728,0.00350072,0.00018717,0.00000225,8298.00000000,0.00250205,0.000000,0.000000
1669019981.44197726,0.00350047,0.00021614,0.00000357,8281.00000000,0.00322748,0.000000,0.000000
1669019981.47557735,0.00350006,0.00021285,0.00000303,8286.00000000,0.00303418,0.000000,0.000000
1669019981.50821733,0.00349961,0.00019822,0.00000367,8294.00000000,0.00299850,0.000000,0.000000
1669019981.54277730,0.00349933,0.00021927,0.00000314,8299.00000000,0.00319298,0.000000,0.000000
1669019981.57541728,0.00350251,0.00023373,0.00000811,8310.00000000,0.00706631,0.000000,0.000000
1669019981.60901737,0.00350138,0.00012212,0.00000282,8318.00000000,0.00223287,0.000000,0.000000
1669019981.64165735,0.00350459,0.00040591,0.00000546,8326.00000000,0.00710594,0.000000,0.000000
1669019981.67621732,0.00350442,0.00020844,0.00000430,8356.00000000,0.00330974,0.000000,0.000000
1669019981.70885730,0.00350513,0.00027840,0.00000360,8368.00000000,0.00431010,0.000000,0.000000
1669019981.74149728,0.00350440,0.00017714,0.00000286,8378.00000000,0.00267895,0.000000,0.000000
1669019981.77605724,0.00350409,0.00019604,0.00000339,8374.00000000,0.00315858,0.000000,0.000000
1669019981.80869746,0.00350351,0.00022608,0.00000354,8378.00000000,0.00284246,0.000000,0.000000
1669019981.84229732,0.00350326,0.00027425,0.00000295,8327.00000000,0.00321961,0.000000,0.000000
1669019981.87493730,0.00350234,0.00016395,0.00000283,8286.00000000,0.00247040,0.000000,0.000000
1669019981.90949726,0.00350542,0.00020545,0.00000591,8299.00000000,0.00698628,0.000000,0.000000
1669019981.94213724,0.00350641,0.00028917,0.00000447,8315.00000000,0.00462273,0.000000,0.000000
1669019981.97477746,0.00350653,0.00024854,0.00000467,8305.00000000,0.00365213,0.000000,0.000000
1669019982.00933743,0.00350718,0.00033150,0.00000439,8312.00000000,0.00423664,0.000000,0.000000
1669019982.04197741,0.00350682,0.00015213,0.00000346,8319.00000000,0.00310072,0.000000,0.000000
1669019982.07557726,0.00350697,0.00019672,0.00000389,8330.00000000,0.00367517,0.000000,0.000000
1669019982.10820675,0.00350648,0.00023437,0.00000369,8333.00000000,0.00294759,0.000000,0.000000
1669019982.14276695,0.00350653,0.00025170,0.00000277,8320.00000000,0.00356415,0.000000,0.000000
1669019982.17540693,0.00350517,0.00012460,0.00000255,8332.00000000,0.00196270,0.000000,0.000000
1669019982.20900679,0.00350447,0.00018543,0.00000229,8336.00000000,0.00270678,0.000000,0.000000
1669019982.24164677,0.00350346,0.00015965,0.00000255,8340.00000000,0.00234440,0.000000,0.000000
1669019982.27620673,0.00350250,0.00015044,0.00000243,8341.00000000,0.00241095,0.000000,0.000000
1669019982.30884695,0.00350310,0.00025605,0.00000547,8346.00000000,0.00418209,0.000000,0.000000
1669019982.34148693,0.00350334,0.00028402,0.00000348,8351.00000000,0.00377893,0.000000,0.000000
1669019982.37604690,0.00350592,0.00017323,0.00000729,8358.00000000,0.00646819,0.000000,0.000000
1669019982.40868688,0.00350519,0.00015142,0.00000310,8360.00000000,0.00266576,0.000000,0.000000
1669019982.44228673,0.00350645,0.00040139,0.00000426,8367.00000000,0.00495279,0.000000,0.000000
1669019982.47492695,0.00350594,0.00014817,0.00000418,8370.00000000,0.00291210,0.000000,0.000000
1669019982.50948691,0.00350725,0.00029428,0.00000629,8374.00000000,0.00501461,0.000000,0.000000
1669019982.54212689,0.00350712,0.00023676,0.00000346,8360.00000000,0.00335804,0.000000,0.000000
1669019982.57476687,0.00351013,0.00037241,0.00000697,8371.00000000,0.00697244,0.000000,0.000000
1669019982.60932684,0.00350968,0.00016131,0.00000376,8373.00000000,0.00299782,0.000000,0.000000
1669019982.64196682,0.00351232,0.00045932,0.00000495,8377.00000000,0.00655840,0.000000,0.000000
1669019982.67556691,0.00351056,0.00008930,0.00000230,8395.00000000,0.00148171,0.000000,0.000000
1669019982.70820689,0.00350955,0.00016985,0.00000207,8400.00000000,0.00233461,0.000000,0.000000
1669019982.74276686,0.00350921,0.00021396,0.00000336,8411.00000000,0.00312204,0.000000,0.000000
1669019982.77540684,0.00351149,0.00076746,0.00000590,8414.00000000,0.00614304,0.000000,0.000000
1669019982.80900693,0.00351039,0.00014592,0.00000300,8422.00000000,0.00223958,0.000000,0.000000
1669019982.84164691,0.00351407,0.00059504,0.00000671,8435.00000000,0.00777503,0.000000,0.000000
1669019982.87620687,0.00351289,0.00012745,0.00000256,8445.00000000,0.00215315,0.000000,0.000000
1669019982.90884686,0.00351189,0.00013598,0.00000303,8453.00000000,0.00234162,0.000000,0.000000
1669019982.94148684,0.00351142,0.00026467,0.00000215,8453.00000000,0.00296536,0.000000,0.000000
1669019982.97604680,0.00351100,0.00017734,0.00000463,8416.00000000,0.00302404,0.000000,0.000000
1669019983.00868678,0.00351048,0.00019250,0.00000290,8420.00000000,0.00291253,0.000000,0.000000
1669019983.04228687,0.00351034,0.00019890,0.00000346,8425.00000000,0.00333816,0.000000,0.000000
1669019983.07492685,0.00351227,0.00032272,0.00000528,8428.00000000,0.00576778,0.000000,0.000000
1669019983.10946155,0.00351075,0.00012330,0.00000210,8435.00000000,0.00173124,0.000000,0.000000
1669019983.14210153,0.00350994,0.00018795,0.00000216,8441.00000000,0.00256913,0.000000,0.000000
1669019983.17474151,0.00350989,0.00022798,0.00000426,8457.00000000,0.00344600,0.000000,0.000000
1669019983.20930147,0.00350901,0.00016277,0.00000264,8464.00000000,0.00248989,0.000000,0.000000
1669019983.24194145,0.00351069,0.00036363,0.00000551,8472.00000000,0.00547145,0.000000,0.000000
1669019983.27554154,0.00351039,0.00017968,0.00000361,8485.00000000,0.00316038,0.000000,0.000000
1669019983.30818152,0.00350944,0.00016211,0.00000223,8467.00000000,0.00239697,0.000000,0.000000
1669019983.34274149,0.00350819,0.00015423,0.00000220,8466.00000000,0.00204359,0.000000,0.000000
1669019983.37538147,0.00350936,0.00045999,0.00000457,8469.00000000,0.00487581,0.000000,0.000000
1669019983.40898156,0.00350961,0.00034921,0.00000447,8477.00000000,0.00380479,0.000000,0.000000
1669019983.44162154,0.00351143,0.00048564,0.00000404,8458.00000000,0.00565932,0.000000,0.000000
1669019983.47618151,0.00350984,0.00009622,0.00000276,8463.00000000,0.00163414,0.000000,0.000000
1669019983.50882149,0.00350989,0.00035019,0.00000294,8468.00000000,0.00357345,0.000000,0.000000
1669019983.54146147,0.00350861,0.00016135,0.00000237,8373.00000000,0.00198982,0.000000,0.000000
1669019983.57602143,0.00350750,0.00013991,0.00000325,8375.00000000,0.00220313,0.000000,0.000000
1669019983.60866141,0.00350691,0.00052397,0.00000287,8366.00000000,0.00280852,0.000000,0.000000
1669019983.64226151,0.00350665,0.00023153,0.00000380,8346.00000000,0.00320014,0.000000,0.000000
1669019983.67490149,0.00350585,0.00022597,0.00000335,8355.00000000,0.00255308,0.000000,0.000000
1669019983.70946145,0.00350521,0.00020075,0.00000321,8322.00000000,0.00275316,0.000000,0.000000
1669019983.74210143,0.00350461,0.00022675,0.00000218,8307.00000000,0.00279430,0.000000,0.000000
1669019983.77474141,0.00350431,0.00020519,0.00000526,8308.00000000,0.00313694,0.000000,0.000000
1669019983.80930161,0.00350322,0.00014611,0.00000272,8315.00000000,0.00220967,0.000000,0.000000
1669019983.84194160,0.00350168,0.00011474,0.00000208,8327.00000000,0.00167949,0.000000,0.000000
1669019983.87554145,0.00350047,0.00015109,0.00000274,8325.00000000,0.00206174,0.000000,0.000000
1669019983.90818143,0.00350356,0.00015521,0.00001031,8358.00000000,0.00717929,0.000000,0.000000
1669019983.94274139,0.00350536,0.00036435,0.00000526,8378.00000000,0.00565397,0.000000,0.000000
1669019983.97538161,0.00350398,0.00019097,0.00000231,8374.00000000,0.00185662,0.000000,0.000000
1669019984.00898147,0.00350360,0.00020860,0.00000283,8396.00000000,0.00304695,0.000000,0.000000
1669019984.04162145,0.00350480,0.00042214,0.00000567,8428.00000000,0.00493679,0.000000,0.000000
1669019984.07618141,0.00350431,0.00020093,0.00000405,8462.00000000,0.00291554,0.000000,0.000000
1669019984.10882115,0.00350873,0.00112355,0.00000998,8474.00000000,0.00880128,0.000000,0.000000
1669019984.14146113,0.00351003,0.00040850,0.00000525,8505.00000000,0.00506395,0.000000,0.000000
1669019984.17602134,0.00350955,0.00034287,0.00000347,8568.00000000,0.00293950,0.000000,0.000000
1669019984.20866132,0.00350948,0.00066069,0.00000315,8608.00000000,0.00342402,0.000000,0.000000
1669019984.24226117,0.00351260,0.00119348,0.00000539,8624.00000000,0.00725776,0.000000,0.000000
1669019984.27490115,0.00351379,0.00108719,0.00000515,8697.00000000,0.00495230,0.000000,0.000000
1669019984.30946136,0.00351659,0.00039629,0.00000570,8758.00000000,0.00687870,0.000000,0.000000
1669019984.34210134,0.00351626,0.00046644,0.00000252,8851.00000000,0.00311950,0.000000,0.000000
1669019984.37474132,0.00352013,0.00097222,0.00000771,8943.00000000,0.00818566,0.000000,0.000000
1669019984.40930128,0.00351964,0.00046026,0.00000238,9025.00000000,0.00292291,0.000000,0.000000
1669019984.44194126,0.00352202,0.00077852,0.00000383,9117.00000000,0.00640151,0.000000,0.000000
1669019984.47554135,0.00352286,0.00092691,0.00000356,9246.00000000,0.00454073,0.000000,0.000000
1669019984.50818133,0.00352358,0.00116553,0.00000216,9304.00000000,0.00438483,0.000000,0.000000
1669019984.54274130,0.00353250,0.00249180,0.00000827,9556.00000000,0.01433171,0.000000,0.000000
1669019984.57538128,0.00353585,0.00097590,0.00000440,9299.00000000,0.00759283,0.000000,0.000000
1669019984.60898113,0.00354113,0.00099188,0.00000601,9587.00000000,0.00994089,0.000000,0.000000
1669019984.64162135,0.00354111,0.00049911,0.00000222,9805.00000000,0.00350901,0.000000,0.000000
1669019984.67618132,0.00354198,0.00056160,0.00000291,9856.00000000,0.00459917,0.000000,0.000000
1669019984.70882130,0.00354362,0.00060136,0.00000381,9999.00000000,0.00554533,0.000000,0.000000
1669019984.74146128,0.00354427,0.00054392,0.00000238,10056.00000000,0.00432842,0.000000,0.000000
1669019984.77602124,0.00354762,0.00051005,0.00000514,10247.00000000,0.00762226,0.000000,0.000000
1669019984.80866122,0.00354829,0.00058185,0.00000226,10265.00000000,0.00436303,0.000000,0.000000
1669019984.84226131,0.00355000,0.00055712,0.00000429,10425.00000000,0.00564209,0.000000,0.000000
1669019984.87490129,0.00355079,0.00046744,0.00000310,10532.00000000,0.00451041,0.000000,0.000000
1669019984.90946126,0.00355488,0.00096532,0.00000641,10600.00000000,0.00855638,0.000000,0.000000
1669019984.94210124,0.00355502,0.00047937,0.00000236,10707.00000000,0.00372426,0.000000,0.000000
1669019984.97474122,0.00355838,0.00076333,0.00000538,10817.00000000,0.00766711,0.000000,0.000000
1669019985.00930119,0.00355819,0.00041744,0.00000234,10900.00000000,0.00332716,0.000000,0.000000
1669019985.04194117,0.00356494,0.00107519,0.00000722,10943.00000000,0.01182994,0.000000,0.000000
1669019985.07554126,0.00356486,0.00040115,0.00000281,11104.00000000,0.00346723,0.000000,0.000000
1669019985.10816574,0.00356947,0.00112690,0.00000564,11188.00000000,0.00922242,0.000000,0.000000
1669019985.14272571,0.00356945,0.00044830,0.00000261,11355.00000000,0.00354589,0.000000,0.000000
1669019985.17536569,0.00357384,0.00121860,0.00000471,11551.00000000,0.00896438,0.000000,0.000000
1669019985.20896554,0.00357493,0.00080491,0.00000341,11750.00000000,0.00492635,0.000000,0.000000
1669019985.24160552,0.00357682,0.00079198,0.00000375,11931.00000000,0.00590062,0.000000,0.000000
1669019985.27616572,0.00357779,0.00090768,0.00000331,12173.00000000,0.00476897,0.000000,0.000000
1669019985.30880570,0.00358373,0.00142506,0.00000646,12273.00000000,0.01091430,0.000000,0.000000
1669019985.34144568,0.00358402,0.00044013,0.00000246,12486.00000000,0.00394128,0.000000,0.000000
1669019985.37600565,0.00358685,0.00090362,0.00000403,12620.00000000,0.00708197,0.000000,0.000000
1669019985.40864563,0.00358763,0.00080693,0.00000326,12772.00000000,0.00455157,0.000000,0.000000
1669019985.44224572,0.00358994,0.00088001,0.00000435,12853.00000000,0.00644463,0.000000,0.000000
1669019985.47488570,0.00359004,0.00066775,0.00000235,12998.00000000,0.00371645,0.000000,0.000000
1669019985.50944567,0.00359177,0.00078112,0.00000476,13085.00000000,0.00573659,0.000000,0.000000
1669019985.54208565,0.00359394,0.00063483,0.00000348,13150.00000000,0.00628333,0.000000,0.000000
1669019985.57568574,0.00359700,0.00071713,0.00000586,13342.00000000,0.00739580,0.000000,0.000000
1669019985.60832572,0.00359813,0.00059756,0.00000309,13429.00000000,0.00500086,0.000000,0.000000
1669019985.64288568,0.00360260,0.00091619,0.00000696,13583.00000000,0.00915511,0.000000,0.000000
1669019985.67552567,0.00360337,0.00052812,0.00000310,13717.00000000,0.00455947,0.000000,0.000000
1669019985.70816565,0.00360286,0.00030085,0.00000222,13099.00000000,0.00296560,0.000000,0.000000
1669019985.74272561,0.00360571,0.00056866,0.00000427,13246.00000000,0.00715896,0.000000,0.000000
1669019985.77536559,0.00360783,0.00062113,0.00000523,13427.00000000,0.00624800,0.000000,0.000000
1669019985.80896568,0.00360688,0.00024877,0.00000227,13534.00000000,0.00242454,0.000000,0.000000
1669019985.84160566,0.00361080,0.00046197,0.00000562,13587.00000000,0.00851201,0.000000,0.000000
1669019985.87616563,0.00361048,0.00034540,0.00000249,13751.00000000,0.00320573,0.000000,0.000000
